- - - - - - - experiments/1_class/10_in_clusters.argos experiments/1_class/10_in_lines.argos experiments/1_class/3_in_clusters.argos experiments/1_class/3_in_lines.argos experiments/1_class/4_in_clusters.argos experiments/1_class/4_in_lines.argos experiments/1_class/5_in_clusters.argos experiments/1_class/5_in_lines.argos experiments/2_class/10_in_clusters.argos experiments/2_class/10_in_lines.argos experiments/2_class/3_in_clusters.argos experiments/2_class/3_in_lines.argos experiments/2_class/4_in_clusters.argos experiments/2_class/4_in_lines.argos experiments/2_class/5_in_clusters.argos experiments/2_class/5_in_lines.argos experiments/4_class/10_in_clusters.argos experiments/4_class/10_in_lines.argos experiments/4_class/12_uniform_0.05_density.argos experiments/4_class/12_uniform_0.10_density.argos experiments/4_class/12_uniform_0.20_density.argos experiments/4_class/16_uniform_0.05_density.argos experiments/4_class/16_uniform_0.10_density.argos experiments/4_class/16_uniform_0.20_density.argos experiments/4_class/20_uniform_0.05_density.argos experiments/4_class/20_uniform_0.10_density.argos experiments/4_class/20_uniform_0.20_density.argos experiments/4_class/3_in_clusters.argos experiments/4_class/3_in_lines.argos experiments/4_class/40_uniform_0.05_density.argos experiments/4_class/40_uniform_0.10_density.argos experiments/4_class/40_uniform_0.20_density.argos experiments/4_class/4_in_clusters.argos experiments/4_class/4_in_lines.argos experiments/4_class/5_in_clusters.argos experiments/4_class/5_in_lines.argos 
25415 -0.6667 0.0000 0.3333 -1.0000 0.3333 0.6667 -606.650 -612.800 -1243.835 -1323.000 -1097.250 -1062.375 -834.000 -932.700 -606.650 -612.800 -1243.835 -1323.000 -1097.250 -1062.375 -834.000 -932.700 -606.650 -612.800 -1318.500 -1350.835 -1317.665 -1099.000 -1103.875 -1069.250 -933.400 -1016.700 -929.800 -1243.835 -1323.000 -633.650 -584.800 -620.050 -1097.250 -1062.375 -834.000 -932.700 
25416 -0.6667 0.0000 0.3333 -1.0000 0.3333 1.0000 -459.450 -498.400 -1291.500 -1281.665 -988.625 -999.625 -831.400 -906.400 -459.450 -498.400 -1291.500 -1281.665 -988.625 -999.625 -831.400 -906.400 -459.450 -498.400 -1314.500 -1300.335 -1296.500 -1031.000 -1030.500 -1057.500 -828.800 -808.000 -857.000 -1291.500 -1281.665 -569.050 -543.350 -534.200 -988.625 -999.625 -831.400 -906.400 
25417 -0.6667 0.0000 0.3333 -1.0000 0.6667 -1.0000 -646.850 -719.150 -1348.335 -1209.000 -930.250 -931.375 -777.200 -850.000 -646.850 -719.150 -1348.335 -1209.000 -930.250 -931.375 -777.200 -850.000 -646.850 -719.150 -1229.835 -1248.335 -1230.165 -999.750 -948.250 -980.750 -810.200 -885.800 -888.400 -1348.335 -1209.000 -764.600 -783.000 -885.700 -930.250 -931.375 -777.200 -850.000 
25418 -0.6667 0.0000 0.3333 -1.0000 0.6667 -0.6667 -689.850 -660.000 -1249.335 -1235.335 -900.000 -920.000 -769.900 -795.000 -689.850 -660.000 -1249.335 -1235.335 -900.000 -920.000 -769.900 -795.000 -689.850 -660.000 -1218.835 -1234.835 -1273.665 -961.750 -1002.875 -969.625 -773.100 -878.400 -874.800 -1249.335 -1235.335 -680.750 -703.450 -854.700 -900.000 -920.000 -769.900 -795.000 
25419 -0.6667 0.0000 0.3333 -1.0000 0.6667 -0.3333 -629.350 -544.900 -1304.665 -1200.000 -948.875 -953.250 -749.000 -844.700 -629.350 -544.900 -1304.665 -1200.000 -948.875 -953.250 -749.000 -844.700 -629.350 -544.900 -1207.165 -1283.835 -1250.335 -980.000 -960.375 -976.375 -752.400 -795.300 -907.100 -1304.665 -1200.000 -590.000 -765.750 -820.000 -948.875 -953.250 -749.000 -844.700 
25420 -0.6667 0.0000 0.3333 -1.0000 0.6667 0.0000 -478.550 -391.800 -1200.000 -1200.000 -900.000 -900.000 -808.200 -811.400 -478.550 -391.800 -1200.000 -1200.000 -900.000 -900.000 -808.200 -811.400 -478.550 -391.800 -1200.000 -1351.000 -1214.665 -900.000 -1237.750 -942.125 -720.000 -880.200 -819.100 -1200.000 -1200.000 -467.700 -477.350 -603.650 -900.000 -900.000 -808.200 -811.400 
25421 -0.6667 0.0000 0.3333 -1.0000 0.6667 0.3333 -483.400 -533.100 -1200.000 -1200.000 -923.625 -1180.125 -827.000 -720.000 -483.400 -533.100 -1200.000 -1200.000 -923.625 -1180.125 -827.000 -720.000 -483.400 -533.100 -1201.500 -1645.665 -1239.335 -938.750 -1067.750 -1520.500 -823.200 -1001.800 -937.000 -1200.000 -1200.000 -421.200 -526.250 -673.050 -923.625 -1180.125 -827.000 -720.000 
25422 -0.6667 0.0000 0.3333 -1.0000 0.6667 0.6667 -561.200 -390.450 -1412.500 -1282.665 -1387.250 -930.750 -735.900 -734.000 -561.200 -390.450 -1412.500 -1282.665 -1387.250 -930.750 -735.900 -734.000 -561.200 -390.450 -1251.665 -1212.665 -1210.665 -939.375 -938.625 -1184.625 -779.400 -905.200 -1481.500 -1412.500 -1282.665 -652.600 -582.700 -593.500 -1387.250 -930.750 -735.900 -734.000 
25423 -0.6667 0.0000 0.3333 -1.0000 0.6667 1.0000 -694.550 -686.200 -1305.335 -1367.835 -1041.000 -1061.875 -1017.900 -1058.000 -694.550 -686.200 -1305.335 -1367.835 -1041.000 -1061.875 -1017.900 -1058.000 -694.550 -686.200 -1350.335 -1317.835 -1534.335 -1178.625 -1150.625 -1097.125 -1007.100 -1134.600 -1061.900 -1305.335 -1367.835 -690.950 -734.850 -730.250 -1041.000 -1061.875 -1017.900 -1058.000 
25424 -0.6667 0.0000 0.3333 -1.0000 1.0000 -1.0000 -727.100 -697.500 -1330.835 -1217.665 -930.750 -931.000 -758.500 -903.100 -727.100 -697.500 -1330.835 -1217.665 -930.750 -931.000 -758.500 -903.100 -727.100 -697.500 -1247.835 -1245.665 -1257.500 -949.750 -1007.125 -980.000 -779.800 -810.900 -892.000 -1330.835 -1217.665 -657.450 -775.550 -728.900 -930.750 -931.000 -758.500 -903.100 
25425 -0.6667 0.0000 0.3333 -1.0000 1.0000 -0.6667 -662.000 -626.350 -1200.000 -1203.165 -910.250 -922.875 -784.800 -846.200 -662.000 -626.350 -1200.000 -1203.165 -910.250 -922.875 -784.800 -846.200 -662.000 -626.350 -1256.835 -1237.835 -1249.000 -929.625 -967.250 -1030.000 -865.200 -974.000 -879.300 -1200.000 -1203.165 -634.250 -703.450 -823.150 -910.250 -922.875 -784.800 -846.200 
25426 -0.6667 0.0000 0.3333 -1.0000 1.0000 -0.3333 -647.200 -648.500 -1200.000 -1201.165 -923.250 -923.625 -760.400 -814.800 -647.200 -648.500 -1200.000 -1201.165 -923.250 -923.625 -760.400 -814.800 -647.200 -648.500 -1225.335 -1286.335 -1273.835 -943.250 -1001.500 -1111.500 -824.000 -909.500 -880.500 -1200.000 -1201.165 -543.050 -637.100 -782.800 -923.250 -923.625 -760.400 -814.800 
25427 -0.6667 0.0000 0.3333 -1.0000 1.0000 0.0000 -520.050 -374.200 -1200.000 -1200.000 -900.000 -900.000 -776.500 -756.500 -520.050 -374.200 -1200.000 -1200.000 -900.000 -900.000 -776.500 -756.500 -520.050 -374.200 -1204.335 -1533.335 -1284.000 -941.500 -1101.375 -1082.875 -731.700 -806.100 -874.100 -1200.000 -1200.000 -454.100 -477.050 -697.200 -900.000 -900.000 -776.500 -756.500 
25428 -0.6667 0.0000 0.3333 -1.0000 1.0000 0.3333 -423.450 -466.650 -1200.000 -1200.000 -1069.500 -1076.625 -820.200 -720.000 -423.450 -466.650 -1200.000 -1200.000 -1069.500 -1076.625 -820.200 -720.000 -423.450 -466.650 -1200.000 -1275.165 -1235.835 -956.875 -1069.000 -946.625 -802.800 -899.700 -842.500 -1200.000 -1200.000 -496.800 -458.650 -440.250 -1069.500 -1076.625 -820.200 -720.000 
25429 -0.6667 0.0000 0.3333 -1.0000 1.0000 0.6667 -492.450 -557.700 -1243.835 -1201.835 -948.250 -1021.875 -776.600 -720.000 -492.450 -557.700 -1243.835 -1201.835 -948.250 -1021.875 -776.600 -720.000 -492.450 -557.700 -1200.000 -1311.335 -1279.835 -900.000 -985.375 -1104.000 -873.600 -897.700 -1047.200 -1243.835 -1201.835 -606.200 -469.950 -502.050 -948.250 -1021.875 -776.600 -720.000 
25430 -0.6667 0.0000 0.3333 -1.0000 1.0000 1.0000 -591.650 -487.500 -1228.335 -1385.665 -1077.250 -900.875 -1339.600 -737.200 -591.650 -487.500 -1228.335 -1385.665 -1077.250 -900.875 -1339.600 -737.200 -591.650 -487.500 -1510.335 -1220.835 -1711.335 -1089.625 -1239.750 -915.750 -888.500 -868.400 -1220.400 -1228.335 -1385.665 -482.850 -657.000 -454.050 -1077.250 -900.875 -1339.600 -737.200 
25431 -0.6667 0.0000 0.3333 -0.6667 -1.0000 -1.0000 -579.750 -717.350 -1230.335 -1207.500 -992.500 -1109.875 -836.800 -837.200 -579.750 -717.350 -1230.335 -1207.500 -992.500 -1109.875 -836.800 -837.200 -579.750 -717.350 -1315.500 -1253.500 -1394.500 -1094.000 -1064.375 -992.500 -803.900 -942.700 -873.700 -1230.335 -1207.500 -579.500 -635.400 -631.250 -992.500 -1109.875 -836.800 -837.200 
25432 -0.6667 0.0000 0.3333 -0.6667 -1.0000 -0.6667 -420.900 -425.750 -1200.000 -1200.000 -900.000 -907.750 -726.600 -722.000 -420.900 -425.750 -1200.000 -1200.000 -900.000 -907.750 -726.600 -722.000 -420.900 -425.750 -1200.000 -1210.165 -1229.000 -941.750 -907.000 -917.125 -726.500 -726.200 -749.700 -1200.000 -1200.000 -440.200 -431.800 -439.600 -900.000 -907.750 -726.600 -722.000 
25433 -0.6667 0.0000 0.3333 -0.6667 -1.0000 -0.3333 -407.650 -386.350 -1200.000 -1200.000 -900.000 -900.000 -746.900 -728.100 -407.650 -386.350 -1200.000 -1200.000 -900.000 -900.000 -746.900 -728.100 -407.650 -386.350 -1208.500 -1208.000 -1215.335 -902.000 -905.625 -921.750 -724.400 -726.400 -759.400 -1200.000 -1200.000 -396.050 -412.250 -407.800 -900.000 -900.000 -746.900 -728.100 
25434 -0.6667 0.0000 0.3333 -0.6667 -1.0000 0.0000 -380.850 -410.000 -1200.000 -1200.000 -900.000 -900.000 -734.100 -720.000 -380.850 -410.000 -1200.000 -1200.000 -900.000 -900.000 -734.100 -720.000 -380.850 -410.000 -1200.000 -1207.665 -1212.835 -902.750 -903.125 -917.875 -722.700 -734.900 -760.800 -1200.000 -1200.000 -392.150 -381.950 -415.700 -900.000 -900.000 -734.100 -720.000 
25435 -0.6667 0.0000 0.3333 -0.6667 -1.0000 0.3333 -384.650 -363.150 -1200.000 -1200.000 -900.000 -900.000 -734.900 -720.000 -384.650 -363.150 -1200.000 -1200.000 -900.000 -900.000 -734.900 -720.000 -384.650 -363.150 -1200.000 -1207.165 -1211.500 -903.375 -911.500 -926.750 -720.400 -738.000 -742.300 -1200.000 -1200.000 -383.200 -380.200 -407.500 -900.000 -900.000 -734.900 -720.000 
25436 -0.6667 0.0000 0.3333 -0.6667 -1.0000 0.6667 -380.100 -365.450 -1200.000 -1200.000 -900.000 -900.000 -729.000 -720.000 -380.100 -365.450 -1200.000 -1200.000 -900.000 -900.000 -729.000 -720.000 -380.100 -365.450 -1200.000 -1206.835 -1208.665 -903.875 -910.875 -919.875 -720.000 -738.000 -742.500 -1200.000 -1200.000 -367.050 -373.450 -391.400 -900.000 -900.000 -729.000 -720.000 
25437 -0.6667 0.0000 0.3333 -0.6667 -1.0000 1.0000 -368.150 -363.350 -1200.000 -1200.000 -900.000 -903.125 -723.200 -720.000 -368.150 -363.350 -1200.000 -1200.000 -900.000 -903.125 -723.200 -720.000 -368.150 -363.350 -1200.000 -1205.335 -1208.165 -904.625 -901.625 -928.750 -727.000 -752.200 -743.300 -1200.000 -1200.000 -374.600 -373.950 -410.850 -900.000 -903.125 -723.200 -720.000 
25438 -0.6667 0.0000 0.3333 -0.6667 -0.6667 -1.0000 -625.450 -674.350 -1271.665 -1316.665 -1121.875 -965.375 -824.100 -857.700 -625.450 -674.350 -1271.665 -1316.665 -1121.875 -965.375 -824.100 -857.700 -625.450 -674.350 -1218.835 -1231.000 -1216.335 -1005.000 -966.750 -972.375 -763.700 -906.800 -826.700 -1271.665 -1316.665 -640.600 -633.200 -670.600 -1121.875 -965.375 -824.100 -857.700 
25439 -0.6667 0.0000 0.3333 -0.6667 -0.6667 -0.6667 -578.950 -608.900 -1282.500 -1200.000 -970.750 -1017.250 -876.500 -1060.200 -578.950 -608.900 -1282.500 -1200.000 -970.750 -1017.250 -876.500 -1060.200 -578.950 -608.900 -1232.665 -1226.665 -1248.000 -958.250 -1001.500 -1011.250 -802.700 -848.400 -852.100 -1282.500 -1200.000 -655.150 -714.050 -629.400 -970.750 -1017.250 -876.500 -1060.200 
25440 -0.6667 0.0000 0.3333 -0.6667 -0.6667 -0.3333 -441.100 -395.700 -1200.000 -1200.000 -900.000 -900.000 -749.800 -720.000 -441.100 -395.700 -1200.000 -1200.000 -900.000 -900.000 -749.800 -720.000 -441.100 -395.700 -1243.665 -1209.335 -1221.335 -908.250 -906.625 -916.000 -728.600 -734.100 -758.700 -1200.000 -1200.000 -440.650 -431.100 -401.550 -900.000 -900.000 -749.800 -720.000 
25441 -0.6667 0.0000 0.3333 -0.6667 -0.6667 0.0000 -412.250 -394.700 -1200.000 -1200.000 -900.000 -900.000 -743.200 -720.000 -412.250 -394.700 -1200.000 -1200.000 -900.000 -900.000 -743.200 -720.000 -412.250 -394.700 -1203.335 -1208.500 -1220.335 -903.250 -908.250 -917.000 -734.000 -738.700 -755.500 -1200.000 -1200.000 -371.900 -383.550 -396.300 -900.000 -900.000 -743.200 -720.000 
25442 -0.6667 0.0000 0.3333 -0.6667 -0.6667 0.3333 -377.650 -365.850 -1200.000 -1200.000 -900.000 -900.000 -733.600 -720.000 -377.650 -365.850 -1200.000 -1200.000 -900.000 -900.000 -733.600 -720.000 -377.650 -365.850 -1200.000 -1207.165 -1211.335 -904.500 -911.375 -928.375 -720.000 -744.000 -754.300 -1200.000 -1200.000 -371.000 -379.100 -406.850 -900.000 -900.000 -733.600 -720.000 
25443 -0.6667 0.0000 0.3333 -0.6667 -0.6667 0.6667 -380.050 -370.150 -1200.000 -1200.000 -900.000 -900.000 -730.500 -723.500 -380.050 -370.150 -1200.000 -1200.000 -900.000 -900.000 -730.500 -723.500 -380.050 -370.150 -1200.000 -1206.335 -1212.165 -905.250 -901.750 -919.750 -720.000 -740.100 -744.300 -1200.000 -1200.000 -371.000 -381.300 -415.850 -900.000 -900.000 -730.500 -723.500 
25444 -0.6667 0.0000 0.3333 -0.6667 -0.6667 1.0000 -377.350 -360.000 -1200.000 -1205.335 -900.000 -907.875 -733.700 -723.700 -377.350 -360.000 -1200.000 -1205.335 -900.000 -907.875 -733.700 -723.700 -377.350 -360.000 -1201.500 -1214.835 -1213.000 -900.000 -908.125 -927.000 -721.400 -738.400 -743.300 -1200.000 -1205.335 -381.200 -425.750 -402.450 -900.000 -907.875 -733.700 -723.700 
25445 -0.6667 0.0000 0.3333 -0.6667 -0.3333 -1.0000 -668.850 -709.750 -1218.335 -1204.000 -980.875 -963.000 -890.600 -806.800 -668.850 -709.750 -1218.335 -1204.000 -980.875 -963.000 -890.600 -806.800 -668.850 -709.750 -1205.165 -1239.000 -1221.000 -913.500 -1002.875 -974.000 -811.600 -837.300 -836.200 -1218.335 -1204.000 -767.150 -763.050 -767.600 -980.875 -963.000 -890.600 -806.800 
25446 -0.6667 0.0000 0.3333 -0.6667 -0.3333 -0.6667 -655.150 -613.200 -1284.665 -1289.165 -1011.375 -918.375 -892.200 -797.300 -655.150 -613.200 -1284.665 -1289.165 -1011.375 -918.375 -892.200 -797.300 -655.150 -613.200 -1200.500 -1234.000 -1249.165 -913.000 -958.750 -959.625 -755.300 -838.500 -902.400 -1284.665 -1289.165 -629.350 -698.100 -776.800 -1011.375 -918.375 -892.200 -797.300 
25447 -0.6667 0.0000 0.3333 -0.6667 -0.3333 -0.3333 -635.250 -584.150 -1220.835 -1200.000 -900.000 -1119.125 -1160.500 -784.400 -635.250 -584.150 -1220.835 -1200.000 -900.000 -1119.125 -1160.500 -784.400 -635.250 -584.150 -1297.335 -1440.665 -1254.665 -1120.375 -1172.625 -966.750 -789.700 -845.200 -835.900 -1220.835 -1200.000 -661.900 -598.150 -679.750 -900.000 -1119.125 -1160.500 -784.400 
25448 -0.6667 0.0000 0.3333 -0.6667 -0.3333 0.0000 -394.750 -374.250 -1200.000 -1200.000 -900.000 -900.000 -754.900 -720.000 -394.750 -374.250 -1200.000 -1200.000 -900.000 -900.000 -754.900 -720.000 -394.750 -374.250 -1205.335 -1215.165 -1229.165 -904.750 -926.250 -944.000 -724.500 -761.100 -744.300 -1200.000 -1200.000 -386.250 -405.650 -394.000 -900.000 -900.000 -754.900 -720.000 
25449 -0.6667 0.0000 0.3333 -0.6667 -0.3333 0.3333 -387.150 -360.000 -1200.000 -1200.000 -900.000 -900.625 -738.000 -720.000 -387.150 -360.000 -1200.000 -1200.000 -900.000 -900.625 -738.000 -720.000 -387.150 -360.000 -1200.000 -1212.835 -1209.665 -906.125 -902.000 -923.375 -720.000 -778.600 -752.200 -1200.000 -1200.000 -381.000 -381.350 -393.200 -900.000 -900.625 -738.000 -720.000 
25450 -0.6667 0.0000 0.3333 -0.6667 -0.3333 0.6667 -445.650 -360.000 -1200.000 -1203.000 -900.000 -919.625 -724.300 -720.000 -445.650 -360.000 -1200.000 -1203.000 -900.000 -919.625 -724.300 -720.000 -445.650 -360.000 -1204.500 -1215.165 -1217.335 -908.000 -903.500 -943.250 -720.000 -759.300 -756.800 -1200.000 -1203.000 -373.350 -362.300 -393.200 -900.000 -919.625 -724.300 -720.000 
25451 -0.6667 0.0000 0.3333 -0.6667 -0.3333 1.0000 -392.950 -418.500 -1217.835 -1226.000 -907.625 -903.250 -735.200 -720.600 -392.950 -418.500 -1217.835 -1226.000 -907.625 -903.250 -735.200 -720.600 -392.950 -418.500 -1203.665 -1207.500 -1230.165 -903.375 -924.250 -935.000 -742.400 -749.000 -784.200 -1217.835 -1226.000 -443.800 -371.100 -437.700 -907.625 -903.250 -735.200 -720.600 
25452 -0.6667 0.0000 0.3333 -0.6667 0.0000 -1.0000 -769.100 -735.600 -1200.000 -1289.165 -980.625 -1002.125 -763.600 -775.200 -769.100 -735.600 -1200.000 -1289.165 -980.625 -1002.125 -763.600 -775.200 -769.100 -735.600 -1243.835 -1376.835 -1249.335 -939.000 -1066.250 -991.375 -866.400 -840.200 -838.600 -1200.000 -1289.165 -799.350 -718.200 -693.700 -980.625 -1002.125 -763.600 -775.200 
25453 -0.6667 0.0000 0.3333 -0.6667 0.0000 -0.6667 -749.700 -713.000 -1200.000 -1270.835 -952.625 -923.500 -778.600 -778.100 -749.700 -713.000 -1200.000 -1270.835 -952.625 -923.500 -778.600 -778.100 -749.700 -713.000 -1209.835 -1240.500 -1257.000 -940.250 -980.125 -979.875 -778.500 -782.800 -824.100 -1200.000 -1270.835 -765.900 -726.350 -805.400 -952.625 -923.500 -778.600 -778.100 
25454 -0.6667 0.0000 0.3333 -0.6667 0.0000 -0.3333 -550.600 -644.450 -1200.000 -1279.835 -910.625 -953.250 -752.800 -743.600 -550.600 -644.450 -1200.000 -1279.835 -910.625 -953.250 -752.800 -743.600 -550.600 -644.450 -1200.500 -1243.665 -1346.500 -906.375 -950.875 -969.625 -755.900 -836.400 -881.200 -1200.000 -1279.835 -623.650 -747.850 -680.350 -910.625 -953.250 -752.800 -743.600 
25455 -0.6667 0.0000 0.3333 -0.6667 0.0000 0.0000 -629.350 -360.000 -1200.000 -1200.000 -900.000 -900.000 -900.000 -720.000 -629.350 -360.000 -1200.000 -1200.000 -900.000 -900.000 -900.000 -720.000 -629.350 -360.000 -1203.000 -1228.835 -1504.165 -900.000 -1133.750 -911.000 -720.000 -736.100 -904.500 -1200.000 -1200.000 -447.850 -443.050 -630.000 -900.000 -900.000 -900.000 -720.000 
25456 -0.6667 0.0000 0.3333 -0.6667 0.0000 0.3333 -431.750 -394.500 -1204.335 -1230.335 -921.625 -986.125 -773.900 -776.900 -431.750 -394.500 -1204.335 -1230.335 -921.625 -986.125 -773.900 -776.900 -431.750 -394.500 -1214.500 -1220.165 -1215.500 -902.625 -943.250 -924.500 -740.800 -733.700 -805.800 -1204.335 -1230.335 -456.400 -421.950 -433.750 -921.625 -986.125 -773.900 -776.900 
25457 -0.6667 0.0000 0.3333 -0.6667 0.0000 0.6667 -455.850 -442.450 -1223.335 -1252.665 -918.625 -1008.125 -764.600 -746.400 -455.850 -442.450 -1223.335 -1252.665 -918.625 -1008.125 -764.600 -746.400 -455.850 -442.450 -1229.500 -1219.500 -1215.835 -967.500 -974.250 -966.875 -756.800 -743.000 -777.300 -1223.335 -1252.665 -471.200 -453.250 -422.100 -918.625 -1008.125 -764.600 -746.400 
25458 -0.6667 0.0000 0.3333 -0.6667 0.0000 1.0000 -446.050 -421.700 -1202.665 -1236.000 -938.750 -1020.500 -790.100 -762.500 -446.050 -421.700 -1202.665 -1236.000 -938.750 -1020.500 -790.100 -762.500 -446.050 -421.700 -1234.165 -1229.500 -1252.665 -968.500 -994.125 -958.375 -811.300 -760.200 -849.200 -1202.665 -1236.000 -558.950 -440.150 -458.000 -938.750 -1020.500 -790.100 -762.500 
25459 -0.6667 0.0000 0.3333 -0.6667 0.3333 -1.0000 -754.750 -736.850 -1235.165 -1265.665 -943.250 -940.750 -753.600 -791.400 -754.750 -736.850 -1235.165 -1265.665 -943.250 -940.750 -753.600 -791.400 -754.750 -736.850 -1214.000 -1242.835 -1299.500 -943.125 -946.375 -973.500 -893.800 -895.000 -877.700 -1235.165 -1265.665 -796.000 -775.100 -644.300 -943.250 -940.750 -753.600 -791.400 
25460 -0.6667 0.0000 0.3333 -0.6667 0.3333 -0.6667 -660.650 -662.950 -1200.000 -1228.835 -926.375 -911.875 -804.700 -774.000 -660.650 -662.950 -1200.000 -1228.835 -926.375 -911.875 -804.700 -774.000 -660.650 -662.950 -1215.335 -1238.500 -1257.000 -984.250 -964.000 -988.000 -846.600 -815.100 -910.200 -1200.000 -1228.835 -680.200 -751.650 -769.650 -926.375 -911.875 -804.700 -774.000 
25461 -0.6667 0.0000 0.3333 -0.6667 0.3333 -0.3333 -561.200 -651.350 -1211.000 -1218.500 -903.250 -924.375 -773.000 -914.700 -561.200 -651.350 -1211.000 -1218.500 -903.250 -924.375 -773.000 -914.700 -561.200 -651.350 -1273.335 -1239.500 -1249.665 -938.250 -952.750 -956.125 -765.200 -840.800 -979.800 -1211.000 -1218.500 -606.650 -846.950 -814.400 -903.250 -924.375 -773.000 -914.700 
25462 -0.6667 0.0000 0.3333 -0.6667 0.3333 0.0000 -554.100 -360.000 -1200.000 -1200.000 -900.000 -900.000 -898.100 -723.900 -554.100 -360.000 -1200.000 -1200.000 -900.000 -900.000 -898.100 -723.900 -554.100 -360.000 -1200.000 -1211.835 -1471.335 -900.000 -995.125 -1151.500 -720.000 -778.300 -1024.000 -1200.000 -1200.000 -422.750 -536.050 -640.650 -900.000 -900.000 -898.100 -723.900 
25463 -0.6667 0.0000 0.3333 -0.6667 0.3333 0.3333 -465.250 -540.400 -1200.000 -1368.165 -915.375 -1259.250 -802.300 -745.800 -465.250 -540.400 -1200.000 -1368.165 -915.375 -1259.250 -802.300 -745.800 -465.250 -540.400 -1481.835 -1316.835 -1220.500 -1088.500 -951.750 -1158.375 -916.800 -896.400 -1198.800 -1200.000 -1368.165 -440.600 -487.750 -625.100 -915.375 -1259.250 -802.300 -745.800 
25464 -0.6667 0.0000 0.3333 -0.6667 0.3333 0.6667 -613.400 -610.200 -1248.335 -1305.665 -1100.250 -1150.375 -878.000 -901.900 -613.400 -610.200 -1248.335 -1305.665 -1100.250 -1150.375 -878.000 -901.900 -613.400 -610.200 -1385.665 -1342.000 -1319.665 -1070.500 -1139.250 -1176.250 -894.300 -970.600 -970.400 -1248.335 -1305.665 -638.750 -654.800 -626.750 -1100.250 -1150.375 -878.000 -901.900 
25465 -0.6667 0.0000 0.3333 -0.6667 0.3333 1.0000 -522.550 -501.450 -1250.335 -1343.500 -989.500 -1075.500 -915.700 -876.200 -522.550 -501.450 -1250.335 -1343.500 -989.500 -1075.500 -915.700 -876.200 -522.550 -501.450 -1299.500 -1290.335 -1319.665 -997.375 -1042.000 -1109.000 -886.900 -856.000 -906.400 -1250.335 -1343.500 -590.800 -507.350 -529.000 -989.500 -1075.500 -915.700 -876.200 
25466 -0.6667 0.0000 0.3333 -0.6667 0.6667 -1.0000 -682.600 -764.750 -1219.835 -1200.000 -900.000 -922.375 -746.600 -801.900 -682.600 -764.750 -1219.835 -1200.000 -900.000 -922.375 -746.600 -801.900 -682.600 -764.750 -1264.165 -1257.165 -1255.335 -967.250 -958.375 -968.375 -781.000 -989.100 -936.200 -1219.835 -1200.000 -681.500 -727.250 -834.400 -900.000 -922.375 -746.600 -801.900 
25467 -0.6667 0.0000 0.3333 -0.6667 0.6667 -0.6667 -597.200 -639.200 -1233.335 -1222.500 -905.000 -952.500 -759.800 -833.100 -597.200 -639.200 -1233.335 -1222.500 -905.000 -952.500 -759.800 -833.100 -597.200 -639.200 -1251.835 -1286.500 -1254.665 -976.000 -963.875 -994.250 -804.600 -890.300 -838.100 -1233.335 -1222.500 -661.300 -682.900 -785.750 -905.000 -952.500 -759.800 -833.100 
25468 -0.6667 0.0000 0.3333 -0.6667 0.6667 -0.3333 -684.950 -687.900 -1200.000 -1245.335 -906.000 -924.875 -756.100 -807.200 -684.950 -687.900 -1200.000 -1245.335 -906.000 -924.875 -756.100 -807.200 -684.950 -687.900 -1227.665 -1299.835 -1259.835 -1048.750 -1062.250 -1015.250 -808.100 -847.900 -879.000 -1200.000 -1245.335 -644.400 -707.300 -797.900 -906.000 -924.875 -756.100 -807.200 
25469 -0.6667 0.0000 0.3333 -0.6667 0.6667 0.0000 -529.700 -396.550 -1200.000 -1226.665 -900.000 -900.000 -836.500 -823.900 -529.700 -396.550 -1200.000 -1226.665 -900.000 -900.000 -836.500 -823.900 -529.700 -396.550 -1200.000 -1586.000 -1226.835 -900.000 -1078.000 -911.875 -782.300 -914.100 -795.600 -1200.000 -1226.665 -423.200 -457.200 -567.150 -900.000 -900.000 -836.500 -823.900 
25470 -0.6667 0.0000 0.3333 -0.6667 0.6667 0.3333 -410.800 -506.800 -1200.000 -1270.000 -968.125 -903.625 -769.600 -720.000 -410.800 -506.800 -1200.000 -1270.000 -968.125 -903.625 -769.600 -720.000 -410.800 -506.800 -1301.665 -1230.000 -1333.500 -942.125 -1117.125 -1178.500 -723.000 -894.600 -792.100 -1200.000 -1270.000 -552.200 -465.500 -462.550 -968.125 -903.625 -769.600 -720.000 
25471 -0.6667 0.0000 0.3333 -0.6667 0.6667 0.6667 -579.900 -428.800 -1237.500 -1667.835 -1158.000 -1106.125 -734.300 -752.400 -579.900 -428.800 -1237.500 -1667.835 -1158.000 -1106.125 -734.300 -752.400 -579.900 -428.800 -1497.165 -1231.665 -1268.165 -912.500 -1195.250 -1147.375 -770.200 -914.400 -805.200 -1237.500 -1667.835 -797.750 -716.300 -728.050 -1158.000 -1106.125 -734.300 -752.400 
25472 -0.6667 0.0000 0.3333 -0.6667 0.6667 1.0000 -710.450 -719.900 -1526.500 -1284.835 -1141.000 -1250.875 -917.500 -1101.600 -710.450 -719.900 -1526.500 -1284.835 -1141.000 -1250.875 -917.500 -1101.600 -710.450 -719.900 -1409.165 -1498.835 -1440.665 -1115.625 -1138.250 -1168.000 -911.000 -1106.700 -1055.500 -1526.500 -1284.835 -725.500 -747.150 -772.350 -1141.000 -1250.875 -917.500 -1101.600 
