853,-957.037638888889
854,-1033.2843055555556
855,-1070.8774999999998
856,-1071.5806944444441
857,-1023.2316666666668
858,-978.2320833333332
859,-960.1456944444445
860,-996.5669444444442
861,-989.0102777777779
862,-1023.8054166666666
863,-1042.573888888889
864,-1003.8184722222223
865,-914.4498611111111
866,-923.4373611111112
867,-934.1283333333334
868,-1053.0326388888889
869,-1028.294861111111
870,-1014.8076388888888
871,-1049.1738888888892
872,-1005.6436111111111
873,-910.9926388888889
874,-903.9141666666666
875,-1004.2515277777778
876,-971.1273611111111
877,-1007.3673611111111
878,-1007.8602777777776
879,-1020.2731944444445
880,-950.4777777777776
881,-988.7388888888888
882,-1167.7222222222224
883,-977.3747222222223
884,-974.850972222222
885,-980.6986111111112
886,-976.7043055555556
887,-955.2370833333334
888,-960.4033333333332
889,-1091.6854166666667
890,-1199.5384722222223
891,-960.2126388888888
892,-965.1762499999999
893,-974.9495833333333
894,-958.2372222222223
895,-996.5595833333331
896,-958.6722222222223
897,-1059.9370833333332
898,-1084.9680555555556
899,-1014.0927777777779
900,-965.0901388888888
901,-961.0551388888889
902,-963.39125
903,-999.23375
904,-987.201111111111
905,-1002.7586111111112
906,-1018.5851388888888
907,-972.6197222222223
908,-961.080833333333
909,-989.2336111111113
910,-949.0643055555556
911,-1035.4623611111112
912,-1037.929861111111
913,-1014.4155555555558
914,-922.23
915,-950.8354166666666
916,-954.5768055555556
917,-1009.6108333333335
918,-982.582638888889
919,-1016.0612500000001
920,-1006.72125
921,-1014.4295833333334
922,-936.71375
923,-931.4676388888888
924,-1041.7059722222223
925,-1012.3291666666667
926,-1045.4922222222222
927,-1012.4688888888891
928,-1021.4109722222222
929,-1028.7143055555555
930,-1021.0587499999999
931,-1168.874861111111
932,-972.2630555555554
933,-1022.9784722222222
934,-1010.3434722222222
935,-973.4611111111111
936,-989.3170833333331
937,-973.4580555555555
938,-1105.371666666667
939,-1155.250277777778
940,-929.1481944444445
941,-946.5877777777777
942,-967.8695833333336
943,-972.9887499999999
944,-938.0170833333333
945,-1039.6419444444446
946,-1104.1868055555556
947,-1091.7780555555555
948,-980.0324999999999
949,-959.672638888889
950,-971.62
951,-959.3929166666666
952,-986.1440277777779
953,-1045.0536111111114
954,-979.828611111111
955,-1015.6865277777779
956,-970.6581944444442
957,-969.877777777778
958,-971.6668055555555
959,-948.1965277777776
960,-1075.6620833333334
961,-1037.8333333333333
962,-1050.3198611111109
963,-937.9873611111111
964,-947.712361111111
965,-988.4612500000001
966,-994.0586111111111
967,-1020.9276388888889
968,-1006.8713888888892
969,-996.6479166666668
970,-1027.7734722222222
971,-983.2262500000002
972,-909.0052777777778
973,-1006.4559722222223
974,-977.0384722222223
975,-993.6080555555556
976,-1023.5922222222222
977,-1078.432361111111
978,-991.3869444444445
979,-990.8687500000002
980,-1220.9675
981,-934.9708333333333
982,-985.6461111111112
983,-985.2705555555555
984,-984.3698611111112
985,-989.7376388888891
986,-973.8704166666666
987,-1042.7494444444444
988,-1201.357222222222
989,-971.5941666666666
990,-998.8429166666667
991,-961.5587500000001
992,-967.7324999999998
993,-968.2701388888888
994,-986.167638888889
995,-1019.9336111111111
996,-1061.5334722222224
997,-994.2180555555556
998,-961.4320833333334
999,-945.6305555555555
1000,-986.1144444444445
1001,-1001.6091666666666
1002,-993.9440277777778
1003,-1060.3080555555555
1004,-963.2522222222223
1005,-952.4093055555554
1006,-974.8020833333331
1007,-990.2887500000002
1008,-973.8856944444445
1009,-1051.4031944444441
1010,-1029.0338888888891
1011,-1035.3790277777778
1012,-936.0468055555555
1013,-946.1870833333334
1014,-947.9572222222222
1015,-1043.5965277777777
1016,-1001.217361111111
1017,-1059.722083333333
1018,-1030.6997222222224
1019,-1025.0702777777778
1020,-952.4518055555556
1021,-935.0684722222223
1022,-1001.5202777777777
1023,-1016.7243055555557
1024,-1027.5298611111111
1025,-1044.0226388888889
1026,-1045.5233333333335
1027,-1061.2273611111111
1028,-1019.727361111111
1029,-1066.5980555555554
1030,-1061.3491666666666
1031,-1019.0798611111111
1032,-987.4280555555556
1033,-973.0034722222221
1034,-1001.4255555555555
1035,-952.7295833333332
1036,-946.962361111111
1037,-1085.0258333333334
1038,-1030.702638888889
1039,-982.3116666666665
1040,-961.1038888888888
1041,-1001.9472222222222
1042,-1029.7275000000002
1043,-926.8154166666668
1044,-967.6154166666669
1045,-1022.0987500000002
1046,-1050.706666666667
1047,-1014.0840277777778
1048,-1002.2672222222225
1049,-989.8268055555556
1050,-981.4650000000001
1051,-945.8011111111113
1052,-933.3459722222223
1053,-1014.8962500000002
1054,-986.6968055555553
1055,-990.4113888888888
1056,-1007.4718055555554
1057,-954.5354166666665
1058,-952.0020833333334
1059,-940.9002777777777
1060,-938.5788888888887
1061,-913.4159722222222
1062,-997.2204166666666
1063,-989.4115277777778
1064,-950.0948611111112
1065,-937.1816666666667
1066,-959.6819444444443
1067,-943.768472222222
1068,-954.8733333333334
1069,-1007.256388888889
1070,-997.4627777777779
1071,-959.736388888889
1072,-955.5808333333334
1073,-958.808888888889
1074,-953.9643055555557
1075,-952.0676388888888
1076,-886.4027777777778
1077,-961.8944444444444
1078,-1078.370138888889
1079,-1094.4423611111113
1080,-1067.8211111111113
1081,-998.0241666666667
1082,-1011.0295833333334
1083,-956.9493055555554
1084,-933.1225
1085,-980.6172222222223
1086,-1038.2290277777777
1087,-994.8783333333332
1088,-1008.0590277777778
1089,-1037.6470833333333
1090,-989.5299999999999
1091,-994.6851388888887
1092,-945.1251388888891
1093,-971.9811111111111
1094,-1094.6790277777777
1095,-1020.7094444444444
1096,-1071.9700000000003
1097,-1011.7211111111111
1098,-978.8926388888888
1099,-946.2443055555555
1100,-988.5352777777777
1101,-937.3080555555555
1102,-1010.1830555555553
1103,-1020.1200000000002
1104,-1010.6906944444446
1105,-980.4352777777777
1106,-959.7534722222222
1107,-979.61375
1108,-957.1013888888889
1109,-975.1701388888889
1110,-920.8594444444445
1111,-997.1684722222222
1112,-1031.277222222222
1113,-990.8304166666668
1114,-954.5515277777779
1115,-928.8472222222222
1116,-986.2181944444443
1117,-937.6230555555555
1118,-946.3804166666666
1119,-997.8938888888887
1120,-951.9048611111112
1121,-956.6631944444445
1122,-959.9256944444444
1123,-969.8383333333334
1124,-951.7411111111113
1125,-917.0569444444445
1126,-1024.681111111111
1127,-1101.7980555555555
1128,-1054.0883333333334
1129,-1119.398611111111
1130,-1036.5472222222222
1131,-1005.1655555555553
1132,-980.9749999999999
1133,-1014.6638888888889
1134,-974.6901388888887
1135,-1120.5302777777777
1136,-1023.8802777777778
1137,-999.534027777778
1138,-975.1194444444443
1139,-1001.2344444444445
1140,-1012.0504166666665
1141,-968.4990277777779
1142,-963.3720833333332
1143,-1090.427638888889
1144,-1066.6487499999996
1145,-1027.1583333333333
1146,-1023.1388888888889
1147,-1035.1075
1148,-971.7677777777777
1149,-960.2055555555556
1150,-938.2759722222223
1151,-984.879861111111
1152,-986.0670833333334
1153,-1021.1677777777778
1154,-1071.5572222222222
1155,-994.2602777777777
1156,-1018.4930555555555
1157,-979.763611111111
1158,-949.7569444444445
1159,-934.3081944444444
1160,-997.6804166666666
1161,-1060.5609722222223
1162,-958.4565277777778
1163,-1003.4979166666667
1164,-955.7729166666666
1165,-964.4434722222223
1166,-947.5363888888888
1167,-956.4150000000001
1168,-980.5059722222223
1169,-967.3406944444445
1170,-963.8520833333332
1171,-945.3320833333333
1172,-952.0676388888888
1173,-927.6863888888888
1174,-931.14
1175,-956.7009722222223
1176,-1147.2783333333334
1177,-1246.3961111111112
1178,-1312.020277777778
1179,-1292.1258333333335
1180,-1407.0204166666667
1181,-1179.4018055555555
1182,-1223.8720833333332
1183,-1273.0047222222222
1184,-1174.669861111111
1185,-1233.0848611111112
1186,-1219.8494444444445
1187,-1298.5395833333332
1188,-1245.3069444444443
1189,-1297.480138888889
1190,-1355.286527777778
1191,-1273.029722222222
1192,-1148.6191666666668
1193,-1259.2070833333335
1194,-1244.2397222222223
1195,-1370.4516666666666
1196,-1269.3905555555555
1197,-1330.9686111111112
1198,-1353.7784722222223
1199,-1249.1001388888888
1200,-1074.5301388888886
1201,-1220.302222222222
1202,-1216.63375
1203,-1206.5568055555557
1204,-1259.801111111111
1205,-1296.8658333333333
1206,-1275.5584722222222
1207,-1227.966388888889
1208,-945.6501388888888
1209,-1081.3440277777777
1210,-1165.4818055555556
1211,-1367.106388888889
1212,-1336.9833333333333
1213,-1220.277222222222
1214,-1235.2919444444442
1215,-1237.2859722222224
1216,-903.4170833333334
1217,-1066.91625
1218,-1231.0366666666664
1219,-1267.212638888889
1220,-1287.819861111111
1221,-1241.986388888889
1222,-1194.5675
1223,-1074.8283333333331
1224,-957.8681944444446
1225,-1119.6131944444444
1226,-974.2329166666665
1227,-976.4316666666667
1228,-994.7498611111112
