- - - - - - - experiments/1_class/10_in_clusters.argos experiments/1_class/10_in_lines.argos experiments/1_class/3_in_clusters.argos experiments/1_class/3_in_lines.argos experiments/1_class/4_in_clusters.argos experiments/1_class/4_in_lines.argos experiments/1_class/5_in_clusters.argos experiments/1_class/5_in_lines.argos experiments/2_class/10_in_clusters.argos experiments/2_class/10_in_lines.argos experiments/2_class/3_in_clusters.argos experiments/2_class/3_in_lines.argos experiments/2_class/4_in_clusters.argos experiments/2_class/4_in_lines.argos experiments/2_class/5_in_clusters.argos experiments/2_class/5_in_lines.argos experiments/4_class/10_in_clusters.argos experiments/4_class/10_in_lines.argos experiments/4_class/12_uniform_0.05_density.argos experiments/4_class/12_uniform_0.10_density.argos experiments/4_class/12_uniform_0.20_density.argos experiments/4_class/16_uniform_0.05_density.argos experiments/4_class/16_uniform_0.10_density.argos experiments/4_class/16_uniform_0.20_density.argos experiments/4_class/20_uniform_0.05_density.argos experiments/4_class/20_uniform_0.10_density.argos experiments/4_class/20_uniform_0.20_density.argos experiments/4_class/3_in_clusters.argos experiments/4_class/3_in_lines.argos experiments/4_class/40_uniform_0.05_density.argos experiments/4_class/40_uniform_0.10_density.argos experiments/4_class/40_uniform_0.20_density.argos experiments/4_class/4_in_clusters.argos experiments/4_class/4_in_lines.argos experiments/4_class/5_in_clusters.argos experiments/4_class/5_in_lines.argos 
49833 -0.3333 1.0000 0.6667 -0.3333 -1.0000 -1.0000 -677.950 -741.400 -1597.000 -1656.835 -1146.500 -1702.125 -1203.800 -1166.200 -677.950 -741.400 -1597.000 -1656.835 -1146.500 -1702.125 -1203.800 -1166.200 -677.950 -741.400 -2276.000 -1761.500 -2037.835 -1531.125 -1575.000 -1801.500 -1641.900 -1365.100 -1691.600 -1597.000 -1656.835 -718.400 -607.150 -624.000 -1146.500 -1702.125 -1203.800 -1166.200 
49834 -0.3333 1.0000 0.6667 -0.3333 -1.0000 -0.6667 -834.600 -658.750 -1268.500 -1738.335 -1019.500 -1485.750 -911.100 -989.200 -834.600 -658.750 -1268.500 -1738.335 -1019.500 -1485.750 -911.100 -989.200 -834.600 -658.750 -2509.500 -2170.335 -2010.665 -1817.250 -1322.250 -1480.625 -1378.700 -1347.300 -1201.000 -1268.500 -1738.335 -885.550 -810.200 -617.300 -1019.500 -1485.750 -911.100 -989.200 
49835 -0.3333 1.0000 0.6667 -0.3333 -1.0000 -0.3333 -841.050 -687.000 -1269.000 -1948.500 -1197.750 -1710.375 -1223.000 -1185.000 -841.050 -687.000 -1269.000 -1948.500 -1197.750 -1710.375 -1223.000 -1185.000 -841.050 -687.000 -1996.665 -2050.665 -2532.000 -1528.000 -1828.625 -1736.625 -1270.600 -1162.400 -1372.800 -1269.000 -1948.500 -779.600 -770.050 -790.050 -1197.750 -1710.375 -1223.000 -1185.000 
49836 -0.3333 1.0000 0.6667 -0.3333 -1.0000 0.0000 -847.700 -639.750 -1426.835 -1978.000 -1168.125 -2233.000 -1420.500 -1125.900 -847.700 -639.750 -1426.835 -1978.000 -1168.125 -2233.000 -1420.500 -1125.900 -847.700 -639.750 -2451.835 -2446.665 -3071.500 -2216.375 -1586.000 -2057.375 -1275.300 -1654.100 -2023.700 -1426.835 -1978.000 -1020.000 -911.150 -1080.700 -1168.125 -2233.000 -1420.500 -1125.900 
49837 -0.3333 1.0000 0.6667 -0.3333 -1.0000 0.3333 -1023.650 -736.200 -1639.335 -2407.335 -1324.250 -2296.875 -1538.500 -1318.300 -1023.650 -736.200 -1639.335 -2407.335 -1324.250 -2296.875 -1538.500 -1318.300 -1023.650 -736.200 -2992.335 -3231.165 -3193.165 -2418.875 -2558.375 -2556.750 -2192.800 -2213.800 -2143.900 -1639.335 -2407.335 -1042.400 -1065.200 -1200.400 -1324.250 -2296.875 -1538.500 -1318.300 
49838 -0.3333 1.0000 0.6667 -0.3333 -1.0000 0.6667 -1321.450 -948.250 -1841.335 -2536.165 -1761.000 -2835.250 -1924.200 -1983.100 -1321.450 -948.250 -1841.335 -2536.165 -1761.000 -2835.250 -1924.200 -1983.100 -1321.450 -948.250 -3080.165 -3327.165 -3261.835 -2822.625 -2881.000 -2919.500 -2608.100 -2777.900 -2553.900 -1841.335 -2536.165 -1195.050 -1330.250 -1608.900 -1761.000 -2835.250 -1924.200 -1983.100 
49839 -0.3333 1.0000 0.6667 -0.3333 -1.0000 1.0000 -1539.800 -1256.800 -2277.835 -2819.665 -1892.000 -2822.875 -2183.600 -2406.400 -1539.800 -1256.800 -2277.835 -2819.665 -1892.000 -2822.875 -2183.600 -2406.400 -1539.800 -1256.800 -3245.335 -3424.335 -3468.000 -2942.750 -3157.875 -3065.000 -2796.600 -3060.300 -3161.400 -2277.835 -2819.665 -1425.950 -1846.650 -1915.950 -1892.000 -2822.875 -2183.600 -2406.400 
49840 -0.3333 1.0000 0.6667 -0.3333 -0.6667 -1.0000 -1272.650 -1082.200 -1790.165 -1595.835 -1727.000 -1859.375 -1682.700 -1378.600 -1272.650 -1082.200 -1790.165 -1595.835 -1727.000 -1859.375 -1682.700 -1378.600 -1272.650 -1082.200 -1904.665 -2263.165 -2024.665 -2308.250 -1532.125 -2093.250 -1836.400 -2289.200 -1219.700 -1790.165 -1595.835 -1392.650 -1083.100 -1200.550 -1727.000 -1859.375 -1682.700 -1378.600 
49841 -0.3333 1.0000 0.6667 -0.3333 -0.6667 -0.6667 -865.650 -902.000 -1572.500 -1515.500 -1414.500 -1645.750 -1187.800 -1130.200 -865.650 -902.000 -1572.500 -1515.500 -1414.500 -1645.750 -1187.800 -1130.200 -865.650 -902.000 -2657.500 -1883.000 -2337.835 -1350.750 -1243.750 -1925.250 -1394.000 -1329.900 -1565.800 -1572.500 -1515.500 -971.500 -981.450 -815.600 -1414.500 -1645.750 -1187.800 -1130.200 
49842 -0.3333 1.0000 0.6667 -0.3333 -0.6667 -0.3333 -1000.250 -680.300 -1489.500 -1959.335 -1303.250 -1770.125 -1262.100 -1155.000 -1000.250 -680.300 -1489.500 -1959.335 -1303.250 -1770.125 -1262.100 -1155.000 -1000.250 -680.300 -2105.000 -2217.665 -2761.500 -1974.250 -1644.250 -2043.625 -1592.100 -1577.300 -1671.400 -1489.500 -1959.335 -1048.200 -843.000 -738.800 -1303.250 -1770.125 -1262.100 -1155.000 
49843 -0.3333 1.0000 0.6667 -0.3333 -0.6667 0.0000 -954.100 -614.150 -1688.335 -2268.335 -1245.875 -2235.625 -1564.000 -1156.500 -954.100 -614.150 -1688.335 -2268.335 -1245.875 -2235.625 -1564.000 -1156.500 -954.100 -614.150 -2701.665 -2747.000 -3181.335 -2469.250 -2141.625 -2708.125 -1747.800 -1552.400 -2279.300 -1688.335 -2268.335 -1088.950 -1023.700 -886.600 -1245.875 -2235.625 -1564.000 -1156.500 
49844 -0.3333 1.0000 0.6667 -0.3333 -0.6667 0.3333 -1084.000 -684.400 -1728.500 -2477.335 -1143.500 -2579.250 -1345.600 -1272.600 -1084.000 -684.400 -1728.500 -2477.335 -1143.500 -2579.250 -1345.600 -1272.600 -1084.000 -684.400 -2982.165 -3205.500 -3427.335 -2342.875 -2681.625 -2820.250 -2439.700 -2566.000 -2841.500 -1728.500 -2477.335 -1092.800 -1087.150 -1115.350 -1143.500 -2579.250 -1345.600 -1272.600 
49845 -0.3333 1.0000 0.6667 -0.3333 -0.6667 0.6667 -1468.850 -1278.300 -2223.835 -2820.500 -2085.250 -3069.250 -2170.500 -2348.700 -1468.850 -1278.300 -2223.835 -2820.500 -2085.250 -3069.250 -2170.500 -2348.700 -1468.850 -1278.300 -3284.000 -3419.835 -3427.165 -2946.125 -3215.750 -3289.500 -2691.000 -2885.600 -3026.600 -2223.835 -2820.500 -1428.350 -1736.250 -1746.400 -2085.250 -3069.250 -2170.500 -2348.700 
49846 -0.3333 1.0000 0.6667 -0.3333 -0.6667 1.0000 -1909.650 -1843.100 -2528.000 -2864.500 -2225.000 -3229.375 -2402.800 -2719.200 -1909.650 -1843.100 -2528.000 -2864.500 -2225.000 -3229.375 -2402.800 -2719.200 -1909.650 -1843.100 -3352.165 -3432.835 -3477.335 -3208.500 -3161.125 -3223.500 -2747.300 -3049.800 -3050.600 -2528.000 -2864.500 -1814.400 -1983.950 -2382.700 -2225.000 -3229.375 -2402.800 -2719.200 
49847 -0.3333 1.0000 0.6667 -0.3333 -0.3333 -1.0000 -1366.900 -1159.050 -1741.335 -1797.835 -1259.625 -2453.750 -1543.500 -1834.000 -1366.900 -1159.050 -1741.335 -1797.835 -1259.625 -2453.750 -1543.500 -1834.000 -1366.900 -1159.050 -2268.835 -2739.335 -2749.500 -2082.750 -2201.750 -2591.625 -1662.800 -2035.500 -2227.900 -1741.335 -1797.835 -1222.250 -1192.800 -1580.250 -1259.625 -2453.750 -1543.500 -1834.000 
49848 -0.3333 1.0000 0.6667 -0.3333 -0.3333 -0.6667 -1033.000 -961.250 -1610.335 -1856.000 -1388.875 -2311.250 -1327.900 -1720.700 -1033.000 -961.250 -1610.335 -1856.000 -1388.875 -2311.250 -1327.900 -1720.700 -1033.000 -961.250 -2760.335 -2355.835 -2561.335 -1869.250 -1571.000 -2199.125 -1550.400 -2137.100 -1911.400 -1610.335 -1856.000 -1129.300 -1191.800 -1200.350 -1388.875 -2311.250 -1327.900 -1720.700 
49849 -0.3333 1.0000 0.6667 -0.3333 -0.3333 -0.3333 -895.700 -826.000 -1562.165 -1406.500 -1347.875 -2103.875 -1390.500 -1211.700 -895.700 -826.000 -1562.165 -1406.500 -1347.875 -2103.875 -1390.500 -1211.700 -895.700 -826.000 -2156.665 -2257.335 -2330.500 -1690.125 -1787.875 -2419.625 -1196.900 -1394.300 -1321.400 -1562.165 -1406.500 -1119.800 -793.550 -621.700 -1347.875 -2103.875 -1390.500 -1211.700 
49850 -0.3333 1.0000 0.6667 -0.3333 -0.3333 0.0000 -761.650 -691.550 -1698.835 -2249.835 -1261.000 -2439.875 -1473.700 -1141.600 -761.650 -691.550 -1698.835 -2249.835 -1261.000 -2439.875 -1473.700 -1141.600 -761.650 -691.550 -2628.000 -2821.500 -3052.500 -2278.000 -2475.250 -2729.375 -2003.700 -1801.500 -1694.200 -1698.835 -2249.835 -1006.300 -960.250 -999.250 -1261.000 -2439.875 -1473.700 -1141.600 
49851 -0.3333 1.0000 0.6667 -0.3333 -0.3333 0.3333 -1325.400 -1076.850 -2335.000 -2773.665 -1795.625 -2983.625 -2083.500 -2198.400 -1325.400 -1076.850 -2335.000 -2773.665 -1795.625 -2983.625 -2083.500 -2198.400 -1325.400 -1076.850 -3300.335 -3403.835 -3401.500 -2929.375 -3141.750 -3133.000 -2571.400 -2934.600 -2883.300 -2335.000 -2773.665 -1242.500 -1383.900 -1744.300 -1795.625 -2983.625 -2083.500 -2198.400 
49852 -0.3333 1.0000 0.6667 -0.3333 -0.3333 0.6667 -1744.850 -1685.700 -2778.835 -2860.165 -2561.625 -2883.250 -2295.900 -2541.100 -1744.850 -1685.700 -2778.835 -2860.165 -2561.625 -2883.250 -2295.900 -2541.100 -1744.850 -1685.700 -3367.500 -3444.335 -3454.665 -3135.625 -3247.250 -3261.625 -2723.500 -3115.400 -3231.400 -2778.835 -2860.165 -1729.600 -2035.500 -2108.950 -2561.625 -2883.250 -2295.900 -2541.100 
49853 -0.3333 1.0000 0.6667 -0.3333 -0.3333 1.0000 -1910.450 -2055.050 -2864.500 -2981.500 -2703.000 -3299.375 -2591.000 -2691.700 -1910.450 -2055.050 -2864.500 -2981.500 -2703.000 -3299.375 -2591.000 -2691.700 -1910.450 -2055.050 -3153.000 -3459.665 -3467.835 -3240.000 -3344.625 -3080.625 -2755.700 -3203.400 -3095.600 -2864.500 -2981.500 -1520.400 -2274.100 -2029.650 -2703.000 -3299.375 -2591.000 -2691.700 
49854 -0.3333 1.0000 0.6667 -0.3333 0.0000 -1.0000 -977.950 -908.850 -1428.165 -2015.335 -1483.250 -2439.750 -1814.700 -1557.300 -977.950 -908.850 -1428.165 -2015.335 -1483.250 -2439.750 -1814.700 -1557.300 -977.950 -908.850 -2521.835 -2864.000 -3062.335 -2357.125 -2490.375 -2647.625 -2107.500 -2044.200 -2001.100 -1428.165 -2015.335 -1063.700 -1201.700 -1267.550 -1483.250 -2439.750 -1814.700 -1557.300 
49855 -0.3333 1.0000 0.6667 -0.3333 0.0000 -0.6667 -1152.700 -863.500 -1799.000 -2337.665 -1203.500 -1965.625 -1462.300 -1403.300 -1152.700 -863.500 -1799.000 -2337.665 -1203.500 -1965.625 -1462.300 -1403.300 -1152.700 -863.500 -1984.835 -2474.500 -2882.500 -1593.375 -2139.500 -2098.125 -1788.700 -1936.600 -2078.000 -1799.000 -2337.665 -1305.900 -1228.550 -1341.850 -1203.500 -1965.625 -1462.300 -1403.300 
49856 -0.3333 1.0000 0.6667 -0.3333 0.0000 -0.3333 -1038.000 -789.700 -1700.000 -1660.000 -1181.375 -2200.125 -1332.700 -1159.700 -1038.000 -789.700 -1700.000 -1660.000 -1181.375 -2200.125 -1332.700 -1159.700 -1038.000 -789.700 -2040.335 -1721.000 -2606.665 -1907.125 -1980.000 -1466.875 -1648.200 -1652.100 -1813.800 -1700.000 -1660.000 -1078.050 -1137.750 -1377.050 -1181.375 -2200.125 -1332.700 -1159.700 
49857 -0.3333 1.0000 0.6667 -0.3333 0.0000 0.0000 -723.600 -512.450 -1409.335 -1200.000 -1084.625 -1654.250 -1043.200 -720.000 -723.600 -512.450 -1409.335 -1200.000 -1084.625 -1654.250 -1043.200 -720.000 -723.600 -512.450 -1983.500 -2065.165 -2375.665 -1489.750 -1967.875 -2016.125 -1518.500 -1573.700 -1262.400 -1409.335 -1200.000 -786.600 -708.600 -889.850 -1084.625 -1654.250 -1043.200 -720.000 
49858 -0.3333 1.0000 0.6667 -0.3333 0.0000 0.3333 -1631.300 -1843.250 -2767.835 -2894.835 -2785.125 -3253.000 -2404.600 -2514.800 -1631.300 -1843.250 -2767.835 -2894.835 -2785.125 -3253.000 -2404.600 -2514.800 -1631.300 -1843.250 -3249.835 -3439.335 -3470.335 -2999.125 -3119.000 -3222.500 -2923.800 -3018.300 -3166.000 -2767.835 -2894.835 -1657.350 -1776.400 -2056.350 -2785.125 -3253.000 -2404.600 -2514.800 
49859 -0.3333 1.0000 0.6667 -0.3333 0.0000 0.6667 -1716.100 -1839.550 -2995.000 -3227.500 -2403.000 -3342.375 -2476.600 -2715.900 -1716.100 -1839.550 -2995.000 -3227.500 -2403.000 -3342.375 -2476.600 -2715.900 -1716.100 -1839.550 -3361.335 -3453.665 -3450.165 -3192.125 -3291.375 -3320.625 -2835.000 -3177.300 -2829.100 -2995.000 -3227.500 -1792.000 -2233.150 -1997.800 -2403.000 -3342.375 -2476.600 -2715.900 
49860 -0.3333 1.0000 0.6667 -0.3333 0.0000 1.0000 -1949.400 -1801.200 -3070.335 -2843.665 -2662.625 -3346.750 -2911.600 -2512.900 -1949.400 -1801.200 -3070.335 -2843.665 -2662.625 -3346.750 -2911.600 -2512.900 -1949.400 -1801.200 -3396.165 -3470.165 -3413.165 -2964.125 -3426.875 -3259.125 -3058.000 -3067.800 -3243.700 -3070.335 -2843.665 -1806.150 -2059.150 -2265.900 -2662.625 -3346.750 -2911.600 -2512.900 
49861 -0.3333 1.0000 0.6667 -0.3333 0.3333 -1.0000 -1028.750 -848.150 -1713.665 -1282.835 -1559.625 -2063.625 -1152.500 -720.000 -1028.750 -848.150 -1713.665 -1282.835 -1559.625 -2063.625 -1152.500 -720.000 -1028.750 -848.150 -2133.500 -2239.500 -3049.165 -2071.750 -2040.500 -2512.125 -1579.100 -1727.400 -2042.400 -1713.665 -1282.835 -896.000 -1029.300 -1264.400 -1559.625 -2063.625 -1152.500 -720.000 
49862 -0.3333 1.0000 0.6667 -0.3333 0.3333 -0.6667 -963.550 -768.500 -1670.665 -1431.000 -1393.625 -1989.625 -868.200 -806.900 -963.550 -768.500 -1670.665 -1431.000 -1393.625 -1989.625 -868.200 -806.900 -963.550 -768.500 -2327.335 -1787.165 -2854.500 -1790.625 -2146.375 -2481.500 -1508.500 -1838.300 -1939.100 -1670.665 -1431.000 -1234.350 -1030.450 -1022.050 -1393.625 -1989.625 -868.200 -806.900 
49863 -0.3333 1.0000 0.6667 -0.3333 0.3333 -0.3333 -638.000 -690.200 -1401.665 -1501.165 -1210.750 -1727.750 -838.500 -771.600 -638.000 -690.200 -1401.665 -1501.165 -1210.750 -1727.750 -838.500 -771.600 -638.000 -690.200 -2132.165 -2807.835 -2647.000 -1616.250 -2088.250 -2219.000 -1555.700 -1549.500 -2051.700 -1401.665 -1501.165 -1134.550 -967.600 -860.200 -1210.750 -1727.750 -838.500 -771.600 
49864 -0.3333 1.0000 0.6667 -0.3333 0.3333 0.0000 -629.950 -631.450 -1331.665 -1727.500 -905.375 -1433.500 -851.500 -876.400 -629.950 -631.450 -1331.665 -1727.500 -905.375 -1433.500 -851.500 -876.400 -629.950 -631.450 -1841.165 -2251.335 -2355.165 -1468.000 -1561.750 -1578.375 -1197.900 -1538.800 -1751.300 -1331.665 -1727.500 -849.050 -698.650 -887.600 -905.375 -1433.500 -851.500 -876.400 
49865 -0.3333 1.0000 0.6667 -0.3333 0.3333 0.3333 -645.450 -619.200 -1200.000 -1374.000 -1472.125 -1031.000 -1232.400 -729.400 -645.450 -619.200 -1200.000 -1374.000 -1472.125 -1031.000 -1232.400 -729.400 -645.450 -619.200 -1431.335 -2211.165 -1741.165 -1041.625 -1300.750 -1744.875 -878.700 -1198.700 -1070.500 -1200.000 -1374.000 -522.850 -699.250 -668.950 -1472.125 -1031.000 -1232.400 -729.400 
49866 -0.3333 1.0000 0.6667 -0.3333 0.3333 0.6667 -2215.300 -1830.700 -2449.000 -2797.335 -2704.500 -3185.625 -2599.100 -2855.900 -2215.300 -1830.700 -2449.000 -2797.335 -2704.500 -3185.625 -2599.100 -2855.900 -2215.300 -1830.700 -3332.335 -3410.165 -3495.500 -3366.375 -2812.000 -2711.625 -3099.300 -3218.000 -3220.700 -2449.000 -2797.335 -2325.550 -2279.400 -2248.600 -2704.500 -3185.625 -2599.100 -2855.900 
49867 -0.3333 1.0000 0.6667 -0.3333 0.3333 1.0000 -2356.950 -1823.050 -3210.500 -2759.665 -2941.625 -3084.875 -2716.800 -2632.500 -2356.950 -1823.050 -3210.500 -2759.665 -2941.625 -3084.875 -2716.800 -2632.500 -2356.950 -1823.050 -3446.335 -3361.000 -3504.165 -3317.125 -3353.750 -3385.250 -3001.200 -3205.600 -3320.100 -3210.500 -2759.665 -1956.950 -2268.850 -2001.500 -2941.625 -3084.875 -2716.800 -2632.500 
49868 -0.3333 1.0000 0.6667 -0.3333 0.6667 -1.0000 -757.800 -642.950 -1708.665 -1700.165 -1357.750 -1837.500 -870.900 -1039.800 -757.800 -642.950 -1708.665 -1700.165 -1357.750 -1837.500 -870.900 -1039.800 -757.800 -642.950 -2170.165 -2007.500 -2634.835 -1767.125 -2131.875 -2471.750 -1648.000 -1759.800 -1768.200 -1708.665 -1700.165 -1128.500 -968.550 -1022.650 -1357.750 -1837.500 -870.900 -1039.800 
49869 -0.3333 1.0000 0.6667 -0.3333 0.6667 -0.6667 -711.950 -502.350 -1360.000 -1709.165 -1035.875 -1498.125 -791.200 -1023.000 -711.950 -502.350 -1360.000 -1709.165 -1035.875 -1498.125 -791.200 -1023.000 -711.950 -502.350 -2070.335 -1982.335 -2376.665 -1587.875 -1978.875 -2013.875 -1608.200 -1560.300 -1706.600 -1360.000 -1709.165 -938.900 -781.850 -843.150 -1035.875 -1498.125 -791.200 -1023.000 
49870 -0.3333 1.0000 0.6667 -0.3333 0.6667 -0.3333 -472.800 -372.450 -1200.000 -1214.335 -900.000 -900.000 -720.200 -720.000 -472.800 -372.450 -1200.000 -1214.335 -900.000 -900.000 -720.200 -720.000 -472.800 -372.450 -1200.000 -1358.335 -1513.500 -1057.125 -1190.375 -1011.875 -720.000 -812.400 -888.800 -1200.000 -1214.335 -409.500 -446.600 -537.650 -900.000 -900.000 -720.200 -720.000 
49871 -0.3333 1.0000 0.6667 -0.3333 0.6667 0.0000 -399.350 -360.000 -1200.000 -1200.000 -903.750 -900.000 -726.100 -720.000 -399.350 -360.000 -1200.000 -1200.000 -903.750 -900.000 -726.100 -720.000 -399.350 -360.000 -1400.835 -1241.165 -1244.165 -1126.625 -1165.250 -1140.625 -780.200 -824.100 -814.700 -1200.000 -1200.000 -556.400 -490.300 -437.400 -903.750 -900.000 -726.100 -720.000 
49872 -0.3333 1.0000 0.6667 -0.3333 0.6667 0.3333 -487.800 -370.400 -1200.000 -1646.335 -1370.500 -976.625 -793.400 -720.000 -487.800 -370.400 -1200.000 -1646.335 -1370.500 -976.625 -793.400 -720.000 -487.800 -370.400 -1467.000 -1278.665 -1615.165 -996.375 -1180.625 -1077.375 -854.100 -788.500 -1048.300 -1200.000 -1646.335 -440.650 -372.200 -687.700 -1370.500 -976.625 -793.400 -720.000 
49873 -0.3333 1.0000 0.6667 -0.3333 0.6667 0.6667 -593.500 -638.650 -1838.665 -1601.665 -1175.500 -1423.000 -1085.000 -725.200 -593.500 -638.650 -1838.665 -1601.665 -1175.500 -1423.000 -1085.000 -725.200 -593.500 -638.650 -1292.665 -1575.665 -1341.000 -1133.000 -1536.375 -1384.875 -1006.400 -1193.700 -1039.200 -1838.665 -1601.665 -424.950 -534.050 -849.550 -1175.500 -1423.000 -1085.000 -725.200 
49874 -0.3333 1.0000 0.6667 -0.3333 0.6667 1.0000 -1735.750 -1866.400 -2362.335 -2664.165 -2591.875 -3002.250 -2191.500 -2689.900 -1735.750 -1866.400 -2362.335 -2664.165 -2591.875 -3002.250 -2191.500 -2689.900 -1735.750 -1866.400 -3176.835 -3461.835 -3022.335 -2463.500 -3007.125 -2853.500 -2734.800 -2841.300 -3102.300 -2362.335 -2664.165 -1619.950 -1947.500 -1680.750 -2591.875 -3002.250 -2191.500 -2689.900 
49875 -0.3333 1.0000 0.6667 -0.3333 1.0000 -1.0000 -715.850 -502.000 -1243.335 -1684.165 -959.750 -1378.250 -888.300 -848.700 -715.850 -502.000 -1243.335 -1684.165 -959.750 -1378.250 -888.300 -848.700 -715.850 -502.000 -1711.665 -1784.835 -2568.000 -1439.625 -1764.750 -2148.750 -1346.500 -1525.100 -1609.800 -1243.335 -1684.165 -796.050 -703.250 -813.900 -959.750 -1378.250 -888.300 -848.700 
49876 -0.3333 1.0000 0.6667 -0.3333 1.0000 -0.6667 -408.050 -371.250 -1200.000 -1200.000 -900.000 -900.000 -738.700 -720.000 -408.050 -371.250 -1200.000 -1200.000 -900.000 -900.000 -738.700 -720.000 -408.050 -371.250 -1200.000 -1304.000 -1282.165 -1016.625 -1027.125 -1001.375 -720.000 -783.600 -838.800 -1200.000 -1200.000 -513.900 -506.950 -451.550 -900.000 -900.000 -738.700 -720.000 
49877 -0.3333 1.0000 0.6667 -0.3333 1.0000 -0.3333 -363.800 -360.200 -1200.000 -1200.000 -902.875 -1070.000 -720.100 -720.000 -363.800 -360.200 -1200.000 -1200.000 -902.875 -1070.000 -720.100 -720.000 -363.800 -360.200 -1477.500 -1448.165 -1485.665 -1124.625 -973.000 -1132.875 -720.000 -892.000 -810.200 -1200.000 -1200.000 -716.000 -426.400 -526.950 -902.875 -1070.000 -720.100 -720.000 
49878 -0.3333 1.0000 0.6667 -0.3333 1.0000 0.0000 -363.050 -360.000 -1200.000 -1200.000 -900.000 -900.000 -720.100 -720.000 -363.050 -360.000 -1200.000 -1200.000 -900.000 -900.000 -720.100 -720.000 -363.050 -360.000 -1436.500 -1223.335 -1231.835 -1130.250 -1341.000 -1144.750 -725.100 -937.200 -926.800 -1200.000 -1200.000 -543.800 -388.950 -494.150 -900.000 -900.000 -720.100 -720.000 
49879 -0.3333 1.0000 0.6667 -0.3333 1.0000 0.3333 -378.000 -360.000 -1200.000 -1200.000 -904.000 -900.000 -723.600 -720.000 -378.000 -360.000 -1200.000 -1200.000 -904.000 -900.000 -723.600 -720.000 -378.000 -360.000 -1306.835 -1231.665 -1308.335 -966.500 -1133.250 -989.500 -738.000 -755.600 -980.400 -1200.000 -1200.000 -457.900 -388.250 -392.550 -904.000 -900.000 -723.600 -720.000 
49880 -0.3333 1.0000 0.6667 -0.3333 1.0000 0.6667 -420.950 -360.000 -1200.000 -1474.835 -1283.500 -1192.000 -761.300 -720.000 -420.950 -360.000 -1200.000 -1474.835 -1283.500 -1192.000 -761.300 -720.000 -420.950 -360.000 -1229.500 -1394.335 -1682.165 -959.250 -914.750 -1150.750 -1193.300 -727.500 -822.300 -1200.000 -1474.835 -546.100 -845.400 -479.200 -1283.500 -1192.000 -761.300 -720.000 
49881 -0.3333 1.0000 0.6667 -0.3333 1.0000 1.0000 -693.850 -471.100 -1787.500 -1771.335 -1161.000 -1739.250 -1364.000 -740.900 -693.850 -471.100 -1787.500 -1771.335 -1161.000 -1739.250 -1364.000 -740.900 -693.850 -471.100 -1365.335 -1231.165 -1350.500 -933.000 -942.500 -1533.250 -888.500 -1211.800 -1141.600 -1787.500 -1771.335 -793.500 -578.050 -655.000 -1161.000 -1739.250 -1364.000 -740.900 
49882 -0.3333 1.0000 0.6667 0.0000 -1.0000 -1.0000 -935.300 -821.950 -1769.335 -1505.835 -1718.625 -2315.250 -1708.800 -889.700 -935.300 -821.950 -1769.335 -1505.835 -1718.625 -2315.250 -1708.800 -889.700 -935.300 -821.950 -2337.335 -2743.335 -2353.835 -1845.000 -1308.625 -2109.750 -1685.100 -1881.100 -1358.900 -1769.335 -1505.835 -759.200 -974.350 -870.900 -1718.625 -2315.250 -1708.800 -889.700 
49883 -0.3333 1.0000 0.6667 0.0000 -1.0000 -0.6667 -939.450 -719.250 -1735.000 -2332.000 -1430.625 -2122.125 -1273.400 -1172.500 -939.450 -719.250 -1735.000 -2332.000 -1430.625 -2122.125 -1273.400 -1172.500 -939.450 -719.250 -2568.835 -2492.335 -3002.000 -2370.250 -2018.250 -2465.000 -1885.400 -1395.900 -1948.900 -1735.000 -2332.000 -1104.150 -909.950 -821.550 -1430.625 -2122.125 -1273.400 -1172.500 
49884 -0.3333 1.0000 0.6667 0.0000 -1.0000 -0.3333 -1126.800 -940.900 -2148.835 -2445.165 -1791.750 -2619.875 -1665.300 -1378.300 -1126.800 -940.900 -2148.835 -2445.165 -1791.750 -2619.875 -1665.300 -1378.300 -1126.800 -940.900 -2976.165 -3238.665 -2671.500 -2543.750 -2336.625 -2774.375 -2169.200 -1788.200 -2602.200 -2148.835 -2445.165 -1122.750 -1124.950 -1041.150 -1791.750 -2619.875 -1665.300 -1378.300 
49885 -0.3333 1.0000 0.6667 0.0000 -1.0000 0.0000 -1211.400 -772.850 -2192.000 -2726.835 -1798.250 -2545.000 -1680.000 -1563.900 -1211.400 -772.850 -2192.000 -2726.835 -1798.250 -2545.000 -1680.000 -1563.900 -1211.400 -772.850 -3100.500 -3320.000 -2980.335 -2749.500 -2490.875 -3001.250 -2598.400 -2506.100 -2950.900 -2192.000 -2726.835 -1043.100 -1269.150 -1500.450 -1798.250 -2545.000 -1680.000 -1563.900 
49886 -0.3333 1.0000 0.6667 0.0000 -1.0000 0.3333 -1631.600 -1355.200 -2394.165 -3063.165 -2248.750 -2772.500 -1865.300 -2160.000 -1631.600 -1355.200 -2394.165 -3063.165 -2248.750 -2772.500 -1865.300 -2160.000 -1631.600 -1355.200 -3142.500 -3428.335 -3252.000 -2782.500 -3133.750 -3109.250 -2711.200 -3039.000 -3264.900 -2394.165 -3063.165 -1863.050 -1474.800 -1601.650 -2248.750 -2772.500 -1865.300 -2160.000 
